date,PRUID,CDUID,SACTYPE,is_rural,conn_type,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms,tests,DA_POP,imputed
2020-04-01,24,2414,4,True,mobile,61.792,19.432,45.0,4,410.0,False
2020-04-01,24,2414,5,False,fixed,59.6866218487395,19.67035714285714,20.34453781512605,238,14010.0,False
2020-04-01,24,2414,5,False,mobile,75.82,18.837333333333333,29.55555555555556,9,3140.0,False
2020-04-01,24,2414,5,True,fixed,33.400764150943395,8.815332547169811,61.1627358490566,424,48060.0,False
2020-04-01,24,2414,5,True,mobile,56.85790909090908,20.698636363636364,30.09090909090909,22,5650.0,False
2020-04-01,24,2414,6,True,fixed,20.90123076923077,10.405384615384614,38.10576923076923,104,13440.0,False
2020-04-01,24,2414,6,True,mobile,39.813625,6.7395,33.375,8,2850.0,False
2020-04-01,24,2415,5,True,fixed,20.90256687898089,6.30236305732484,30.03184713375796,157,11525.0,False
2020-04-01,24,2415,5,True,mobile,48.87833333333334,5.194333333333333,39.333333333333336,6,1465.0,False
2020-04-01,24,2415,6,False,fixed,81.51314195583596,33.36282334384858,19.028391167192428,317,17400.0,False
2020-04-01,24,2415,6,False,mobile,89.61399999999999,10.686666666666667,32.666666666666664,3,1780.0,False
2020-04-01,24,2415,6,True,fixed,26.37899589603284,11.42596443228454,45.51162790697674,731,69975.0,False
2020-04-01,24,2415,6,True,mobile,12.423,3.7401428571428568,44.07142857142857,14,4600.0,False
2020-04-01,24,2415,7,True,fixed,66.10920085470086,43.67664102564103,20.5,234,840.0,False
2020-04-01,24,2415,7,True,mobile,6.181,1.8573333333333333,39.333333333333336,3,325.0,False
2020-04-01,24,2416,5,False,fixed,82.8839965034965,50.2592534965035,19.1486013986014,572,14260.0,False
2020-04-01,24,2416,5,False,mobile,74.84628571428571,20.945714285714285,29.285714285714285,7,3460.0,False
2020-04-01,24,2416,5,True,fixed,30.444242718446603,19.37542071197411,29.15210355987055,309,43395.0,False
2020-04-01,24,2416,5,True,mobile,18.28628,3.3790000000000004,108.8,25,2815.0,False
2020-04-01,24,2416,6,True,fixed,14.383304635761588,4.815135761589404,70.45695364238411,604,73655.0,False
2020-04-01,24,2416,6,True,mobile,10.849533333333332,3.5522,43.06666666666667,15,5060.0,False
2020-04-01,24,2416,7,True,fixed,13.441,1.451,683.0,7,0.0,False
2020-04-01,24,2417,5,False,fixed,35.545944444444444,13.590166666666669,19.72222222222222,18,1670.0,False
2020-04-01,24,2417,5,False,mobile,13.985,4.481333333333333,29.0,3,1100.0,False
2020-04-01,24,2417,5,True,fixed,69.26458656716417,51.39772537313434,27.407462686567165,670,72830.0,False
2020-04-01,24,2417,5,True,mobile,69.89611538461538,11.6115,39.03846153846154,26,8320.0,False
2020-04-01,24,2417,6,True,fixed,137.02004166666666,129.67962500000002,45.66666666666666,24,9940.0,False
2020-04-01,24,2417,7,True,fixed,165.06866666666667,155.00066666666666,8.666666666666666,3,550.0,False
2020-04-01,24,2418,5,False,fixed,121.44882035928148,92.89816766467064,14.230538922155688,334,17470.0,False
2020-04-01,24,2418,5,False,mobile,83.84899999999999,16.14675,19.0,4,1845.0,False
2020-04-01,24,2418,5,True,fixed,56.53639097744362,24.873536340852134,24.35588972431077,399,56815.0,False
2020-04-01,24,2418,5,True,mobile,66.68504761904761,9.480761904761906,33.95238095238095,21,6165.0,False
2020-04-01,24,2418,6,True,fixed,21.77540243902439,11.688414634146344,56.39024390243903,82,6415.0,False
2020-04-01,24,2418,7,True,fixed,28.639,7.875,12.0,3,185.0,False
2020-04-01,24,2419,1,False,fixed,143.59522891566266,31.600277108433733,16.91566265060241,166,13000.0,False
2020-04-01,24,2419,1,False,mobile,82.664,1.177,28.5,2,1670.0,False
2020-04-01,24,2419,1,True,fixed,81.93233836858008,25.45847129909366,31.79154078549849,331,57110.0,False
2020-04-01,24,2419,1,True,mobile,98.00755555555556,17.18566666666667,24.33333333333333,9,7445.0,False
2020-04-01,24,2419,4,False,fixed,89.99418333333332,52.89586666666666,15.033333333333331,60,8030.0,False
2020-04-01,24,2419,4,False,mobile,77.4524,5.689,31.4,5,1110.0,False
2020-04-01,24,2419,4,True,fixed,89.43508426966291,55.93075280898877,17.876404494382022,178,31235.0,False
2020-04-01,24,2419,4,True,mobile,71.45816666666667,15.940666666666663,28.33333333333333,6,3130.0,False
2020-04-01,24,2419,5,False,fixed,72.69994838709677,36.06809677419355,18.90322580645161,155,15345.0,False
2020-04-01,24,2419,5,False,mobile,106.8845,17.306,22.75,4,1595.0,False
2020-04-01,24,2419,5,True,fixed,63.544462184873936,39.43120728291317,26.47058823529412,357,50695.0,False
2020-04-01,24,2419,5,True,mobile,59.91858823529411,13.42070588235294,36.23529411764706,17,7560.0,False
2020-04-01,24,2419,6,True,fixed,21.01190476190476,28.457857142857137,14.952380952380953,21,770.0,False
2020-04-01,24,2420,1,True,fixed,43.9766197440585,14.329811700182816,50.6636197440585,547,67860.0,False
2020-04-01,24,2420,1,True,mobile,56.411142857142856,15.82814285714286,27.428571428571427,7,3945.0,False
2020-04-01,24,2421,1,False,fixed,119.45012191958496,39.026863813229575,17.850843060959793,771,61445.0,False
2020-04-01,24,2421,1,False,mobile,40.38523076923077,4.735461538461538,24.846153846153847,13,8685.0,False
2020-04-01,24,2421,1,True,fixed,112.1594887459807,29.269073954983924,27.95498392282958,311,48770.0,False
2020-04-01,24,2421,1,True,mobile,41.39066666666667,8.699999999999998,23.33333333333333,6,4320.0,False
2020-04-01,24,2421,4,False,fixed,99.3746553030303,23.978295454545457,20.11742424242424,264,25645.0,False
2020-04-01,24,2421,4,False,mobile,76.98,26.008,21.0,2,1320.0,False
2020-04-01,24,2421,4,True,fixed,76.03165265082266,20.79518098720293,32.68555758683729,547,62195.0,False
2020-04-01,24,2421,4,True,mobile,62.83633333333333,4.649666666666668,24.0,3,2970.0,False
2020-04-01,24,2421,5,True,fixed,87.38294871794872,11.739897435897436,92.92307692307692,39,8165.0,False
2020-04-01,24,2421,5,True,mobile,38.16516666666667,6.293166666666667,22.5,6,1710.0,False
2020-04-01,24,2421,7,True,fixed,1.0685,1.6145,677.0,2,0.0,False
2020-04-01,24,2421,7,True,mobile,33.0672,6.492,37.4,5,0.0,False
2020-04-01,24,2422,1,False,fixed,86.71037050147493,33.899609439528014,18.50265486725664,1695,112405.0,False
2020-04-01,24,2422,1,False,mobile,114.68510714285716,13.288428571428572,25.357142857142858,28,17095.0,False
2020-04-01,24,2422,1,True,fixed,76.1923,37.55249439655173,18.3625,2320,429740.0,False
2020-04-01,24,2422,1,True,mobile,71.27473214285715,8.71942857142857,33.94642857142857,56,38160.0,False
2020-04-01,24,2422,7,True,fixed,10.875666666666667,2.644,660.6666666666666,3,0.0,False
2020-04-01,24,2423,1,False,fixed,117.900662780147,64.30021334270938,13.319254151165955,44084,1146890.0,False
2020-04-01,24,2423,1,False,mobile,119.06565520446097,21.306155204460964,28.83271375464684,1076,374610.0,False
2020-04-01,24,2423,1,True,fixed,83.64265413533835,41.57330290010741,13.779806659505908,931,84985.0,False
2020-04-01,24,2423,1,True,mobile,140.35999999999996,32.50503846153846,24.192307692307693,52,11560.0,False
2020-04-01,24,2425,1,False,fixed,121.22902381227604,68.7112020575656,13.023812276037452,8651,350840.0,False
2020-04-01,24,2425,1,False,mobile,121.18137719298248,19.01398245614035,31.69298245614035,228,96690.0,False
2020-04-01,24,2425,1,True,fixed,117.17101491769547,63.94805195473251,13.412037037037036,1944,161775.0,False
2020-04-01,24,2425,1,True,mobile,97.88144444444444,10.520185185185184,26.77777777777778,27,15610.0,False
2020-04-01,24,2426,1,False,fixed,59.45346052631579,35.463315789473675,13.723684210526317,76,11115.0,False
2020-04-01,24,2426,1,True,fixed,62.11957894736842,40.19321578947368,76.92105263157895,190,30895.0,False
2020-04-01,24,2426,1,True,mobile,112.09771428571428,20.608,44.71428571428572,7,7995.0,False
2020-04-01,24,2426,3,False,fixed,113.95836865342164,101.24196026490068,11.110375275938187,453,45400.0,False
2020-04-01,24,2426,3,False,mobile,69.79339999999999,18.3288,41.6,10,6205.0,False
2020-04-01,24,2426,3,True,fixed,68.04246808510638,49.592489361702135,18.21276595744681,47,15175.0,False
2020-04-01,24,2426,3,True,mobile,35.871,5.924,21.0,1,935.0,False
2020-04-01,24,2426,4,False,fixed,16.872,3.948,27.0,19,710.0,False
2020-04-01,24,2426,4,False,mobile,25.119,2.898,26.0,1,710.0,False
2020-04-01,24,2426,4,True,fixed,29.765891304347832,15.627593167701864,46.19875776397515,644,78930.0,False
2020-04-01,24,2426,4,True,mobile,42.71965517241379,5.7844827586206895,31.03448275862069,29,10295.0,False
2020-04-01,24,2426,5,False,fixed,23.98725641025641,13.110871794871796,17.666666666666668,39,3910.0,False
2020-04-01,24,2426,5,True,fixed,48.32453571428572,38.65497321428571,19.571428571428573,112,13125.0,False
2020-04-01,24,2426,5,True,mobile,121.6975,12.9905,27.5,2,1215.0,False
2020-04-01,24,2427,4,True,fixed,38.153526315789485,7.202302631578948,41.39473684210526,76,10235.0,False
2020-04-01,24,2427,4,True,mobile,22.857625,6.452125,28.875,8,815.0,False
2020-04-01,24,2427,5,False,fixed,74.58160591133003,48.04568472906404,22.753694581280783,203,15395.0,False
2020-04-01,24,2427,5,False,mobile,32.8565,16.807,30.5,2,910.0,False
2020-04-01,24,2427,5,True,fixed,43.18549898580121,24.21921906693712,25.002028397565923,493,66670.0,False
2020-04-01,24,2427,5,True,mobile,25.399,14.38275,39.5,4,2290.0,False
2020-04-01,24,2428,5,False,fixed,61.50496296296296,42.21367407407407,13.903703703703703,135,7940.0,False
2020-04-01,24,2428,5,False,mobile,6.855,5.587,28.0,1,370.0,False
2020-04-01,24,2428,5,True,fixed,31.152256198347107,14.120758953168046,25.320936639118457,726,58940.0,False
2020-04-01,24,2428,5,True,mobile,10.087833333333332,4.428944444444444,31.22222222222222,18,4725.0,False
2020-04-01,24,2429,3,False,fixed,103.78891645244218,75.98366066838045,13.29305912596401,778,76075.0,False
2020-04-01,24,2429,3,False,mobile,107.64797777777775,11.835866666666664,44.31111111111111,45,23025.0,False
2020-04-01,24,2429,3,True,fixed,103.11912844036696,85.6359357798165,16.573394495412845,218,42695.0,False
2020-04-01,24,2429,3,True,mobile,71.38442857142857,10.07342857142857,29.857142857142858,7,3970.0,False
2020-04-01,24,2429,4,False,fixed,31.70355555555556,23.4025925925926,15.592592592592592,27,3335.0,False
2020-04-01,24,2429,4,True,fixed,59.21684637681158,42.8468579710145,13.939130434782609,345,37285.0,False
2020-04-01,24,2429,4,True,mobile,20.8938,4.7796,27.4,5,2225.0,False
2020-04-01,24,2429,5,False,fixed,110.97442253521125,103.56964319248826,10.131455399061032,213,7915.0,False
2020-04-01,24,2429,5,True,fixed,79.31665979381444,56.54080154639175,24.927835051546392,388,44485.0,False
2020-04-01,24,2429,5,True,mobile,80.235875,7.222687499999999,48.25,16,6820.0,False
2020-04-01,24,2429,7,True,fixed,78.124,79.146,8.0,7,95.0,False
2020-04-01,24,2430,4,True,fixed,19.56398757763975,5.2484906832298135,21.50931677018633,161,15230.0,False
2020-04-01,24,2430,4,True,mobile,20.120555555555555,3.7591111111111113,25.77777777777778,9,1445.0,False
2020-04-01,24,2430,5,True,fixed,13.092692307692309,5.744942612942614,155.76678876678878,819,62305.0,False
2020-04-01,24,2430,5,True,mobile,14.93685714285714,2.458238095238096,53.095238095238095,21,8115.0,False
2020-04-01,24,2430,6,False,fixed,26.955602040816327,10.965576530612246,18.397959183673468,196,21030.0,False
2020-04-01,24,2430,6,False,mobile,52.999857142857145,4.364714285714285,48.57142857142857,7,3960.0,False
2020-04-01,24,2430,6,True,fixed,24.17136551724138,7.977881379310345,38.27448275862069,725,57415.0,False
2020-04-01,24,2430,6,True,mobile,26.1435,7.445947368421053,57.26315789473684,38,10020.0,False
2020-04-01,24,2430,7,True,fixed,24.728689655172413,8.360586206896551,76.6896551724138,29,4865.0,False
2020-04-01,24,2431,3,False,fixed,118.83404918032788,68.76320933165195,11.886506935687263,793,41905.0,False
2020-04-01,24,2431,3,False,mobile,59.27199999999999,10.240173913043478,31.82608695652174,23,6140.0,False
2020-04-01,24,2431,3,True,fixed,28.60076752336448,11.470695093457945,59.64719626168224,856,82940.0,False
2020-04-01,24,2431,3,True,mobile,35.0254,9.999480000000002,28.84,25,6040.0,False
2020-04-01,24,2431,4,False,fixed,67.9567520661157,26.97087603305785,13.669421487603303,121,7495.0,False
2020-04-01,24,2431,4,False,mobile,85.3295,24.211,22.25,4,1545.0,False
2020-04-01,24,2431,4,True,fixed,18.692114566284776,7.141094108019641,65.13829787234043,1222,98000.0,False
2020-04-01,24,2431,4,True,mobile,39.514,5.37158064516129,52.354838709677416,31,8020.0,False
2020-04-01,24,2431,5,True,fixed,39.52235897435897,27.32752564102564,65.7094017094017,234,23340.0,False
2020-04-01,24,2431,5,True,mobile,12.28048387096774,2.966935483870968,39.12903225806452,31,2480.0,False
2020-04-01,24,2432,4,True,fixed,20.76105681818181,6.030875,46.75,88,11475.0,False
2020-04-01,24,2432,4,True,mobile,32.63711111111112,6.083444444444445,35.0,9,3050.0,False
2020-04-01,24,2432,5,False,fixed,76.78128849721708,18.73594897959184,17.682745825602968,1078,21835.0,False
2020-04-01,24,2432,5,False,mobile,58.60238095238096,7.4858095238095235,34.19047619047619,21,7145.0,False
2020-04-01,24,2432,5,True,fixed,30.54847189231988,8.058588281868564,76.29374505146477,1263,121020.0,False
2020-04-01,24,2432,5,True,mobile,49.64845,15.06525,29.1,40,10685.0,False
2020-04-01,24,2433,1,True,fixed,68.0663703703704,27.08382222222222,16.451851851851853,135,23700.0,False
2020-04-01,24,2433,1,True,mobile,68.674,0.732,19.0,1,900.0,False
2020-04-01,24,2433,4,False,fixed,94.99754952076675,77.55558785942492,14.817891373801915,313,26110.0,False
2020-04-01,24,2433,4,False,mobile,70.384,14.0612,23.4,5,4155.0,False
2020-04-01,24,2433,4,True,fixed,56.49431424936386,45.084281170483465,16.834605597964376,786,88510.0,False
2020-04-01,24,2433,4,True,mobile,46.3606875,6.52959375,30.65625,32,12645.0,False
2020-04-01,24,2433,5,False,fixed,65.60264179104479,23.98023880597016,22.507462686567163,67,8805.0,False
2020-04-01,24,2433,5,False,mobile,51.484333333333325,3.427666666666667,34.666666666666664,3,875.0,False
2020-04-01,24,2433,5,True,fixed,52.90234285714285,21.64088571428572,96.6126984126984,315,36575.0,False
2020-04-01,24,2433,5,True,mobile,40.58984615384615,11.491923076923078,36.0,13,5160.0,False
2020-04-01,24,2434,1,False,fixed,85.56919266055047,66.67557798165137,14.587155963302752,109,8275.0,False
2020-04-01,24,2434,1,False,mobile,102.334,5.591,21.0,1,520.0,False
2020-04-01,24,2434,1,True,fixed,64.61087272727272,52.91488181818183,24.645454545454545,110,19215.0,False
2020-04-01,24,2434,1,True,mobile,86.044,35.454,19.0,1,720.0,False
2020-04-01,24,2434,4,False,fixed,84.7091225071225,65.45811253561253,12.81054131054131,702,60095.0,False
2020-04-01,24,2434,4,False,mobile,74.57127777777778,12.009833333333331,27.77777777777778,18,10515.0,False
2020-04-01,24,2434,4,True,fixed,101.2285625,82.0602375,34.025,800,111670.0,False
2020-04-01,24,2434,4,True,mobile,65.22713333333334,8.2965,30.133333333333333,30,8840.0,False
2020-04-01,24,2434,5,False,fixed,135.067868852459,97.00690983606556,14.327868852459016,122,11270.0,False
2020-04-01,24,2434,5,False,mobile,3.703,2.922,23.0,1,505.0,False
2020-04-01,24,2434,5,True,fixed,78.92180972515854,62.92298942917548,79.56448202959831,473,55895.0,False
2020-04-01,24,2434,5,True,mobile,78.88161111111111,11.599222222222222,26.166666666666668,18,5545.0,False
2020-04-01,24,2434,6,True,fixed,66.8763606557377,67.63885245901639,12.163934426229508,61,12830.0,False
2020-04-01,24,2434,6,True,mobile,26.749,9.579,33.0,1,520.0,False
2020-04-01,24,2434,7,True,fixed,12.45,1.304,677.0,1,0.0,False
2020-04-01,24,2435,4,True,fixed,45.44533333333334,23.71422943722944,144.74891774891776,231,23480.0,False
2020-04-01,24,2435,4,True,mobile,50.047666666666665,3.4068333333333336,52.833333333333336,6,2380.0,False
2020-04-01,24,2435,5,False,fixed,136.0874761904762,115.49714285714286,10.876190476190477,105,5595.0,False
2020-04-01,24,2435,5,False,mobile,134.7342,14.2686,37.0,5,1710.0,False
2020-04-01,24,2435,5,True,fixed,134.38929537366548,111.97696797153024,20.91103202846975,281,39475.0,False
2020-04-01,24,2435,5,True,mobile,50.10786666666666,4.721,65.93333333333334,15,2905.0,False
2020-04-01,24,2435,6,True,fixed,62.72090566037736,57.551820754716985,149.7075471698113,106,8675.0,False
2020-04-01,24,2435,7,True,fixed,9.031076923076922,1.0132307692307692,641.3846153846154,13,0.0,False
2020-04-01,24,2436,3,False,fixed,105.94191838606145,80.82331728564878,13.05777166437414,2181,74825.0,False
2020-04-01,24,2436,3,False,mobile,92.9310842105263,14.231042105263157,43.73684210526316,95,20115.0,False
2020-04-01,24,2436,3,True,fixed,109.04573842841764,95.47128417653391,12.590958019375671,929,135915.0,False
2020-04-01,24,2436,3,True,mobile,59.65445161290322,15.138354838709676,31.741935483870968,31,11605.0,False
2020-04-01,24,2437,1,False,fixed,121.16622140873518,79.82544269123959,11.350542792224186,7922,323050.0,False
2020-04-01,24,2437,1,False,mobile,124.61044360902255,21.26454887218045,29.02255639097744,133,56745.0,False
2020-04-01,24,2437,1,True,fixed,98.23147654504837,64.51496053611318,36.154132539091584,1343,189305.0,False
2020-04-01,24,2437,1,True,mobile,136.83956410256408,31.045102564102564,26.65384615384616,78,31370.0,False
2020-04-01,24,2437,4,False,fixed,136.01630303030305,116.11342424242424,7.212121212121212,33,3075.0,False
2020-04-01,24,2437,4,True,fixed,100.20943925233648,81.25358878504672,22.47663551401869,428,47270.0,False
2020-04-01,24,2437,4,True,mobile,38.60491666666667,3.42525,47.25,12,4860.0,False
2020-04-01,24,2437,5,True,fixed,66.48357988165681,31.66571597633136,43.37869822485207,169,20015.0,False
2020-04-01,24,2437,5,True,mobile,29.545529411764704,6.590647058823529,29.11764705882353,17,4110.0,False
2020-04-01,24,2438,1,False,fixed,44.064012605042016,9.365415966386555,14.710084033613445,238,7445.0,False
2020-04-01,24,2438,1,False,mobile,11.316,4.393,38.0,3,350.0,False
2020-04-01,24,2438,1,True,fixed,39.863924796747966,9.38621443089431,41.0630081300813,984,95095.0,False
2020-04-01,24,2438,1,True,mobile,84.21128205128204,13.697871794871794,31.15384615384616,39,13345.0,False
2020-04-01,24,2438,4,True,fixed,45.69253703703704,10.703611111111114,2.833333333333333,54,4240.0,False
2020-04-01,24,2438,5,True,fixed,50.52106550218341,14.713954148471618,13.338427947598252,458,45725.0,False
2020-04-01,24,2438,5,True,mobile,26.106625,4.229500000000001,45.375,8,2545.0,False
2020-04-01,24,2439,3,False,fixed,118.23378158379374,41.29003462246778,16.60184162062615,2715,132435.0,False
2020-04-01,24,2439,3,False,mobile,66.4614090909091,12.792431818181814,29.545454545454547,88,38160.0,False
2020-04-01,24,2439,3,True,fixed,90.52360304449648,37.33618969555035,20.18149882903981,854,46225.0,False
2020-04-01,24,2439,3,True,mobile,32.46526315789474,3.960684210526316,43.42105263157895,19,4410.0,False
2020-04-01,24,2439,4,False,fixed,27.84375555555556,9.340281481481483,11.911111111111111,135,7545.0,False
2020-04-01,24,2439,4,False,mobile,21.3575,11.550666666666666,28.0,6,1890.0,False
2020-04-01,24,2439,4,True,fixed,26.93469482758621,8.146258620689656,31.77844827586207,1160,107540.0,False
2020-04-01,24,2439,4,True,mobile,30.0514,4.7834,44.92,25,6885.0,False
2020-04-01,24,2439,5,False,fixed,40.51875,10.702666666666667,8.952380952380953,168,7935.0,False
2020-04-01,24,2439,5,False,mobile,23.847,6.019000000000001,33.0,6,590.0,False
2020-04-01,24,2439,5,True,fixed,21.95352893890675,7.290890675241156,28.4887459807074,622,39770.0,False
2020-04-01,24,2439,5,True,mobile,25.22088888888889,6.994199999999999,28.377777777777776,45,5175.0,False
2020-04-01,24,2440,4,True,fixed,22.8822,8.650733333333333,19.133333333333333,15,2625.0,False
2020-04-01,24,2440,4,True,mobile,5.803666666666667,1.0063333333333333,55.0,3,1050.0,False
2020-04-01,24,2440,5,False,fixed,50.31142508710801,8.937000000000003,20.313588850174217,287,10625.0,False
2020-04-01,24,2440,5,False,mobile,78.419625,17.534,22.875,8,2520.0,False
2020-04-01,24,2440,5,True,fixed,27.53631147540984,6.804116575591985,65.91803278688525,549,44980.0,False
2020-04-01,24,2440,5,True,mobile,19.297352941176467,4.772088235294118,57.55882352941177,34,4685.0,False
2020-04-01,24,2441,1,True,fixed,64.76503973509934,24.086781456953645,40.21854304635762,151,27440.0,False
2020-04-01,24,2441,1,True,mobile,5.609272727272728,1.8401818181818184,22.454545454545453,11,3165.0,False
2020-04-01,24,2441,4,False,fixed,96.2342480620155,44.18206976744186,15.527131782945736,129,8915.0,False
2020-04-01,24,2441,4,False,mobile,80.70266666666667,16.326666666666664,27.33333333333333,3,1475.0,False
2020-04-01,24,2441,4,True,fixed,36.89364596273292,18.08159213250518,127.5072463768116,483,57310.0,False
2020-04-01,24,2441,4,True,mobile,43.78039024390244,9.359756097560975,33.24390243902439,41,12900.0,False
2020-04-01,24,2441,5,True,fixed,14.052223175965668,4.156012875536481,114.76394849785407,233,33320.0,False
2020-04-01,24,2441,5,True,mobile,25.4334,7.367399999999999,30.0,5,3350.0,False
2020-04-01,24,2442,1,True,fixed,100.2071760391198,33.741150366748165,37.81540342298288,818,95230.0,False
2020-04-01,24,2442,1,True,mobile,13.400787234042554,2.004106382978724,68.19148936170212,47,8745.0,False
2020-04-01,24,2442,4,False,fixed,50.77372392638037,9.887613496932516,17.8159509202454,163,7910.0,False
2020-04-01,24,2442,4,False,mobile,2.835,0.04,54.0,1,420.0,False
2020-04-01,24,2442,4,True,fixed,22.33599494097808,11.098895446880269,51.31534569983137,593,52175.0,False
2020-04-01,24,2442,4,True,mobile,12.38775,2.418333333333333,57.833333333333336,12,4210.0,False
2020-04-01,24,2442,5,False,fixed,49.710888888888896,10.473880208333334,17.83159722222222,576,13575.0,False
2020-04-01,24,2442,5,False,mobile,25.43258333333333,10.80225,24.666666666666668,12,2735.0,False
2020-04-01,24,2442,5,True,fixed,30.25311313131313,10.131276767676768,53.31515151515151,495,65690.0,False
2020-04-01,24,2442,5,True,mobile,22.90438461538461,4.5195384615384615,41.46153846153846,13,5790.0,False
2020-04-01,24,2443,1,False,fixed,111.0612175497617,48.01332688533783,14.754041678347818,10701,384215.0,False
2020-04-01,24,2443,1,False,mobile,79.96531888544892,13.383315789473682,41.1764705882353,323,102870.0,False
2020-04-01,24,2443,1,True,fixed,101.76832644865176,55.71552094090649,14.860011474469308,1743,247075.0,False
2020-04-01,24,2443,1,True,mobile,78.54870000000001,12.217333333333334,29.6,60,28985.0,False
2020-04-01,24,2444,1,True,fixed,54.840278801843326,31.4519400921659,35.44239631336406,434,37205.0,False
2020-04-01,24,2444,1,True,mobile,44.5846875,6.849125,28.75,16,6515.0,False
2020-04-01,24,2444,4,True,fixed,23.1803,12.377666666666668,104.46666666666668,30,3480.0,False
2020-04-01,24,2444,5,False,fixed,94.6036524216524,28.63892022792023,15.797720797720798,351,14270.0,False
2020-04-01,24,2444,5,False,mobile,72.1435,7.362999999999999,25.58333333333333,12,4320.0,False
2020-04-01,24,2444,5,True,fixed,15.832772009029345,5.024884875846501,160.24604966139955,443,36600.0,False
2020-04-01,24,2444,5,True,mobile,38.063125,7.0607500000000005,32.1875,16,4275.0,False
2020-04-01,24,2444,6,True,fixed,10.75146153846154,3.241846153846154,101.92307692307692,13,5360.0,False
2020-04-01,24,2444,7,True,fixed,12.67,1.284,37.0,10,95.0,False
2020-04-01,24,2445,1,False,fixed,110.55813195876289,73.19068041237114,16.63642611683849,1455,64755.0,False
2020-04-01,24,2445,1,False,mobile,37.38586956521739,8.669652173913045,33.04347826086956,23,10880.0,False
2020-04-01,24,2445,1,True,fixed,87.40000347222222,57.247212384259264,34.098379629629626,1728,271005.0,False
2020-04-01,24,2445,1,True,mobile,36.903211538461534,4.51151923076923,37.40384615384615,52,19310.0,False
2020-04-01,24,2445,4,True,fixed,35.00892177419355,20.231571370967742,78.03266129032258,2480,270000.0,False
2020-04-01,24,2445,4,True,mobile,27.185963302752302,6.53097247706422,45.44954128440367,109,37680.0,False
2020-04-01,24,2445,5,False,fixed,112.03270588235294,19.169941176470587,24.41176470588235,17,4825.0,False
2020-04-01,24,2445,5,False,mobile,45.9495,11.212,25.5,2,1040.0,False
2020-04-01,24,2445,5,True,fixed,20.3594609053498,5.488941015089163,135.80521262002745,729,71325.0,False
2020-04-01,24,2445,5,True,mobile,58.91538461538461,17.209346153846152,28.923076923076923,26,10455.0,False
2020-04-01,24,2445,7,True,fixed,17.551000000000002,3.256333333333333,247.66666666666663,3,0.0,False
2020-04-01,24,2446,2,False,fixed,105.90722486288848,48.45506946983547,13.442413162705668,547,31130.0,False
2020-04-01,24,2446,2,False,mobile,46.034400000000005,9.757,26.8,5,5760.0,False
2020-04-01,24,2446,2,True,fixed,90.68823915237137,37.5298980827447,21.73158425832493,991,139805.0,False
2020-04-01,24,2446,2,True,mobile,46.90588888888889,8.634222222222224,38.77777777777778,18,14860.0,False
2020-04-01,24,2446,3,False,fixed,142.30267670157068,62.43410078534032,13.099476439790577,764,37025.0,False
2020-04-01,24,2446,3,False,mobile,54.79745945945945,7.929081081081082,34.78378378378378,37,10305.0,False
2020-04-01,24,2446,3,True,fixed,91.20942000000002,56.77475333333333,30.886666666666667,150,18395.0,False
2020-04-01,24,2446,3,True,mobile,68.56861538461538,7.407538461538461,81.23076923076923,13,2775.0,False
2020-04-01,24,2446,4,False,fixed,138.387952247191,38.81207303370787,14.587078651685394,356,14060.0,False
2020-04-01,24,2446,4,False,mobile,79.61242105263159,12.00784210526316,24.526315789473685,19,5310.0,False
2020-04-01,24,2446,4,True,fixed,30.633530335284725,12.591277009047364,165.78951569984034,3758,315510.0,False
2020-04-01,24,2446,4,True,mobile,23.73768253968253,4.127817460317461,41.46031746031746,126,32145.0,False
2020-04-01,24,2446,5,False,fixed,24.908482142857142,8.645982142857141,20.339285714285715,56,7070.0,False
2020-04-01,24,2446,5,False,mobile,59.4555,16.197,32.5,2,1005.0,False
2020-04-01,24,2446,5,True,fixed,28.713198680956307,8.165903544929927,52.93487221764221,1213,57585.0,False
2020-04-01,24,2446,5,True,mobile,36.45772727272727,4.6415,47.13636363636363,22,4305.0,False
2020-04-01,24,2447,2,False,fixed,132.41535681233935,62.39482416452442,13.778406169665807,3890,159585.0,False
2020-04-01,24,2447,2,False,mobile,56.07398260869565,10.850060869565215,26.495652173913044,115,37005.0,False
2020-04-01,24,2447,2,True,fixed,113.84317427884616,61.33091826923077,18.151442307692307,832,89840.0,False
2020-04-01,24,2447,2,True,mobile,18.58623529411765,2.470647058823529,30.58823529411765,17,7870.0,False
2020-04-01,24,2447,4,False,fixed,124.44451,121.86791,8.04,100,6490.0,False
2020-04-01,24,2447,4,True,fixed,88.0711314699793,27.119107660455487,27.693581780538302,966,111530.0,False
2020-04-01,24,2447,4,True,mobile,46.23246666666667,6.5288,45.53333333333333,15,7625.0,False
2020-04-01,24,2447,5,False,fixed,109.339864,23.811216,17.832,125,9860.0,False
2020-04-01,24,2447,5,False,mobile,4.707,2.128,30.0,1,410.0,False
2020-04-01,24,2447,5,True,fixed,149.3611693548387,45.12304838709678,13.806451612903226,124,11200.0,False
2020-04-01,24,2447,5,True,mobile,31.61433333333333,6.438,35.666666666666664,3,1600.0,False
2020-04-01,24,2448,4,True,fixed,27.39928571428572,13.099057142857143,4.8,35,10220.0,False
