,date,PRNAME,CDUID,conn_type,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms,tests,DA_POP
4354,2020-10-01,Ontario,3543,mobile,44.744327551020405,6.7516826530612235,44.07551020408163,980,259385.0
4355,2020-10-01,Ontario,3544,fixed,35.67277828130245,21.075592312856667,89.13209130580732,5958,780860.0
4356,2020-10-01,Ontario,3544,mobile,65.90056,18.802246956521742,43.66608695652174,575,148685.0
4357,2020-10-01,Ontario,3546,fixed,10.164844437041971,3.3584546968687543,98.10692871419054,3002,546395.0
4358,2020-10-01,Ontario,3546,mobile,61.62167491166078,17.952056537102475,47.551236749116605,283,74885.0
4359,2020-10-01,Ontario,3547,fixed,26.194882880574063,12.8817737057919,80.64479753972321,3902,550610.0
4360,2020-10-01,Ontario,3547,mobile,34.13627170868347,5.368044817927172,58.02801120448179,357,101670.0
4361,2020-10-01,Ontario,3548,fixed,24.248519498607244,6.274154596100279,96.8199860724234,2872,310285.0
4362,2020-10-01,Ontario,3548,mobile,21.868287499999997,3.5386375,45.829166666666666,240,44825.0
4363,2020-10-01,Ontario,3549,fixed,17.82388172757475,5.548472757475084,171.55215946843853,3010,348395.0
4364,2020-10-01,Ontario,3549,mobile,32.11791507430998,7.027093418259024,48.467091295116774,471,111800.0
4365,2020-10-01,Ontario,3551,fixed,29.244433830845775,7.679954228855722,83.00995024875621,1005,82305.0
4366,2020-10-01,Ontario,3551,mobile,16.85532,2.65542,68.93,100,15755.0
4367,2020-10-01,Ontario,3552,fixed,29.922620094191515,5.665242543171114,88.12794348508635,1274,93990.0
4368,2020-10-01,Ontario,3552,mobile,27.52336144578313,4.355506024096386,59.12048192771084,83,19400.0
4369,2020-10-01,Ontario,3553,fixed,94.31381934931507,26.336060787671233,42.617722602739725,2336,237885.0
4370,2020-10-01,Ontario,3553,mobile,67.06850950570343,27.627707224334603,35.93916349809886,263,32250.0
4371,2020-10-01,Ontario,3554,fixed,27.950976857490865,3.8100864799025573,75.69305724725945,821,94140.0
4372,2020-10-01,Ontario,3554,mobile,33.90324347826087,10.991382608695652,61.55652173913043,115,20415.0
4373,2020-10-01,Ontario,3556,fixed,32.048822306238186,5.198544423440453,36.71455576559546,1587,187480.0
4374,2020-10-01,Ontario,3556,mobile,55.02715533980583,11.769048543689323,60.786407766990294,103,29510.0
4375,2020-10-01,Ontario,3557,fixed,66.90194038975926,33.208575085976314,53.70653419946504,2617,329370.0
4376,2020-10-01,Ontario,3557,mobile,31.33316571428572,5.170131428571429,63.88,175,54930.0
4377,2020-10-01,Ontario,3558,fixed,90.03826849417949,26.22305858054825,43.009387908374016,2663,321265.0
4378,2020-10-01,Ontario,3558,mobile,23.354544,5.473248,72.328,125,44190.0
4379,2020-10-01,Ontario,3559,fixed,18.815771230502598,4.636154246100521,119.00693240901214,577,55520.0
4380,2020-10-01,Ontario,3559,mobile,11.209868421052633,3.7982105263157893,137.28947368421052,38,6690.0
4381,2020-10-01,Ontario,3560,fixed,53.69643966597077,16.755226722338204,74.4580375782881,2395,230290.0
4382,2020-10-01,Ontario,3560,mobile,22.590602272727278,7.4836136363636365,63.03409090909091,88,30410.0
4383,2020-10-01,Prince Edward Island / Île-du-Prince-Édouard,1101,fixed,38.81554454545455,11.105989999999998,55.27454545454545,1100,106815.0
4384,2020-10-01,Prince Edward Island / Île-du-Prince-Édouard,1101,mobile,56.89553846153847,5.795948717948718,35.05128205128205,39,9095.0
4385,2020-10-01,Prince Edward Island / Île-du-Prince-Édouard,1102,fixed,53.53760378051018,38.858210130299135,40.790970820334,5449,524165.0
4386,2020-10-01,Prince Edward Island / Île-du-Prince-Édouard,1102,mobile,38.09201242236025,7.246279503105589,41.11801242236025,161,37985.0
4387,2020-10-01,Prince Edward Island / Île-du-Prince-Édouard,1103,fixed,46.54731724461106,17.392751640112465,46.33270852858482,2134,227740.0
4388,2020-10-01,Prince Edward Island / Île-du-Prince-Édouard,1103,mobile,37.4567397260274,7.81613698630137,62.43835616438356,73,22895.0
4389,2020-10-01,Quebec / Québec,2401,fixed,26.550350172215847,8.0698794489093,42.43513203214696,871,123725.0
4390,2020-10-01,Quebec / Québec,2401,mobile,97.88322222222223,10.53681481481481,43.55555555555556,27,11445.0
4391,2020-10-01,Quebec / Québec,2402,fixed,113.93976315789473,102.83760526315791,21.661654135338345,266,47775.0
4392,2020-10-01,Quebec / Québec,2402,mobile,80.57366666666667,13.907333333333334,38.083333333333336,12,5000.0
4393,2020-10-01,Quebec / Québec,2403,fixed,129.020625,144.24222033898306,13.319915254237289,472,55450.0
4394,2020-10-01,Quebec / Québec,2403,mobile,48.24297058823529,6.472029411764705,47.1764705882353,34,9045.0
4395,2020-10-01,Quebec / Québec,2404,fixed,154.3883101604278,143.9342780748663,16.90374331550802,187,26280.0
4396,2020-10-01,Quebec / Québec,2404,mobile,68.4103,7.459800000000001,56.5,10,3385.0
4397,2020-10-01,Quebec / Québec,2405,fixed,111.08850000000001,97.34374242424244,24.507575757575758,264,39190.0
4398,2020-10-01,Quebec / Québec,2405,mobile,101.84479999999999,9.939900000000002,56.9,10,3360.0
4399,2020-10-01,Quebec / Québec,2406,fixed,124.12133333333334,116.88706837606838,26.32905982905983,234,31305.0
4400,2020-10-01,Quebec / Québec,2406,mobile,132.18666666666667,30.53611111111111,32.0,9,1810.0
4401,2020-10-01,Quebec / Québec,2407,fixed,172.222640569395,163.88445195729534,12.199288256227758,281,38815.0
4402,2020-10-01,Quebec / Québec,2407,mobile,11.2305,3.25525,39.0,4,1715.0
4403,2020-10-01,Quebec / Québec,2408,fixed,85.33607262569834,72.67238919925512,21.387337057728118,537,65915.0
4404,2020-10-01,Quebec / Québec,2408,mobile,56.51296666666667,11.225333333333333,37.766666666666666,30,5240.0
4405,2020-10-01,Quebec / Québec,2409,fixed,122.5758907103825,82.34479781420765,18.136612021857925,183,29055.0
4406,2020-10-01,Quebec / Québec,2409,mobile,76.41766666666666,8.328749999999998,28.583333333333332,12,4705.0
4407,2020-10-01,Quebec / Québec,2410,fixed,137.8326,111.37302568807343,12.453211009174312,545,76195.0
4408,2020-10-01,Quebec / Québec,2410,mobile,64.13326315789473,10.582842105263158,30.210526315789473,19,17940.0
4409,2020-10-01,Quebec / Québec,2411,fixed,26.356529644268775,10.326130434782607,48.91699604743083,253,25400.0
4410,2020-10-01,Quebec / Québec,2411,mobile,62.44625,12.222333333333333,29.666666666666668,12,4465.0
4411,2020-10-01,Quebec / Québec,2412,fixed,76.06011005434783,24.20151222826087,40.516304347826086,736,94010.0
4412,2020-10-01,Quebec / Québec,2412,mobile,52.025029411764706,11.977264705882352,44.61764705882353,34,14865.0
4413,2020-10-01,Quebec / Québec,2413,fixed,19.09992185592186,5.211395604395605,78.22954822954823,819,99455.0
4414,2020-10-01,Quebec / Québec,2413,mobile,24.742793103448275,3.865931034482759,40.48275862068966,29,10155.0
4415,2020-10-01,Quebec / Québec,2414,fixed,44.16181865284974,10.465146804835923,44.362694300518136,579,79460.0
4416,2020-10-01,Quebec / Québec,2414,mobile,56.74093333333334,11.362400000000001,49.666666666666664,15,8250.0
4417,2020-10-01,Quebec / Québec,2415,fixed,43.17482767295597,18.37737735849056,40.09182389937107,795,76580.0
4418,2020-10-01,Quebec / Québec,2415,mobile,25.449454545454543,5.377090909090909,30.454545454545453,11,5015.0
4419,2020-10-01,Quebec / Québec,2416,fixed,45.74355995203837,29.23267985611511,42.97362110311751,834,120545.0
4420,2020-10-01,Quebec / Québec,2416,mobile,27.10303846153846,10.508615384615386,45.73076923076923,26,8945.0
4421,2020-10-01,Quebec / Québec,2417,fixed,116.64595324675328,89.80835584415584,15.711688311688311,385,66295.0
4422,2020-10-01,Quebec / Québec,2417,mobile,113.37692592592592,22.71614814814815,26.814814814814813,27,11200.0
4423,2020-10-01,Quebec / Québec,2418,fixed,74.65475593952485,33.28009935205184,57.745140388768895,463,63265.0
4424,2020-10-01,Quebec / Québec,2418,mobile,93.3038,13.861699999999999,27.5,10,3520.0
4425,2020-10-01,Quebec / Québec,2419,fixed,108.99517063492064,63.51724404761904,25.346230158730158,1008,138550.0
4426,2020-10-01,Quebec / Québec,2419,mobile,61.82170454545455,14.827227272727272,26.636363636363637,44,20730.0
4427,2020-10-01,Quebec / Québec,2420,fixed,62.7581716937355,18.95347331786543,23.867749419953597,431,60030.0
4428,2020-10-01,Quebec / Québec,2420,mobile,27.314799999999998,4.4478,24.5,10,4815.0
4429,2020-10-01,Quebec / Québec,2421,fixed,107.5749082733813,29.086937050359708,26.553956834532375,1112,124235.0
4430,2020-10-01,Quebec / Québec,2421,mobile,29.427933333333332,5.565566666666666,32.166666666666664,30,9695.0
4431,2020-10-01,Quebec / Québec,2422,fixed,99.55630312185298,45.79732175226586,21.03524672708963,1986,346760.0
4432,2020-10-01,Quebec / Québec,2422,mobile,62.51012857142857,7.283185714285714,27.814285714285713,70,33325.0
4433,2020-10-01,Quebec / Québec,2423,fixed,120.93546487119438,60.14350000000001,15.334894613583138,854,85930.0
4434,2020-10-01,Quebec / Québec,2423,mobile,46.769038461538464,9.657538461538461,28.23076923076923,26,11330.0
4435,2020-10-01,Quebec / Québec,2425,fixed,146.1178079681275,74.02938645418327,12.564940239043825,1255,129995.0
4436,2020-10-01,Quebec / Québec,2425,mobile,126.16899999999998,19.388325,24.625,40,30725.0
4437,2020-10-01,Quebec / Québec,2426,fixed,81.40682098765431,58.535880246913585,29.274074074074075,810,142870.0
4438,2020-10-01,Quebec / Québec,2426,mobile,97.73551724137933,14.739362068965518,26.844827586206897,58,20855.0
4439,2020-10-01,Quebec / Québec,2427,fixed,61.45944194756554,40.96213670411986,19.734082397003746,534,62535.0
4440,2020-10-01,Quebec / Québec,2427,mobile,44.899,8.119285714285715,45.17857142857143,28,5550.0
4441,2020-10-01,Quebec / Québec,2428,fixed,37.16509271523178,11.183465783664463,27.856512141280355,453,60105.0
4442,2020-10-01,Quebec / Québec,2428,mobile,14.505583333333334,5.4770416666666675,35.5625,48,8440.0
4443,2020-10-01,Quebec / Québec,2429,fixed,88.89922057001239,69.12710285006196,16.636926889714992,807,122695.0
4444,2020-10-01,Quebec / Québec,2429,mobile,28.9598064516129,8.628225806451614,47.58064516129032,31,10875.0
4445,2020-10-01,Quebec / Québec,2430,fixed,25.2397912371134,9.05052233676976,66.65807560137458,1164,152005.0
4446,2020-10-01,Quebec / Québec,2430,mobile,18.01205,2.9053999999999998,43.5,40,6610.0
4447,2020-10-01,Quebec / Québec,2431,fixed,51.125781504551995,13.408211308097748,60.10972688068998,2087,208655.0
4448,2020-10-01,Quebec / Québec,2431,mobile,23.480632653061228,5.74869387755102,53.69387755102041,49,18950.0
4449,2020-10-01,Quebec / Québec,2432,fixed,39.05784345047923,13.679531150159745,35.201277955271564,1252,129315.0
4450,2020-10-01,Quebec / Québec,2432,mobile,29.036894736842108,5.752526315789475,43.473684210526315,19,8580.0
4451,2020-10-01,Quebec / Québec,2433,fixed,76.0046541262136,47.85906796116505,44.48665048543689,824,124365.0
4452,2020-10-01,Quebec / Québec,2433,mobile,79.98396875,25.563906250000002,29.833333333333332,96,18055.0
4453,2020-10-01,Quebec / Québec,2434,fixed,89.28052369477912,72.98368192771083,21.106827309236948,1245,163065.0
4454,2020-10-01,Quebec / Québec,2434,mobile,48.260999999999996,10.768431818181817,29.977272727272727,44,16640.0
4455,2020-10-01,Quebec / Québec,2435,fixed,102.05580288461539,83.1652451923077,110.44951923076923,416,63185.0
4456,2020-10-01,Quebec / Québec,2435,mobile,33.115923076923075,6.891846153846155,27.153846153846153,13,3855.0
4457,2020-10-01,Quebec / Québec,2436,fixed,127.2262477876106,90.03534513274336,10.72212389380531,565,118505.0
4458,2020-10-01,Quebec / Québec,2436,mobile,101.32405555555555,21.115000000000002,27.09259259259259,54,14765.0
4459,2020-10-01,Quebec / Québec,2437,fixed,119.1211402714932,72.61689334195216,19.660633484162897,1547,245375.0
4460,2020-10-01,Quebec / Québec,2437,mobile,142.06783088235295,17.124529411764705,23.955882352941178,136,48350.0
4461,2020-10-01,Quebec / Québec,2438,fixed,54.9388062248996,12.883006024096385,16.755020080321284,996,133210.0
4462,2020-10-01,Quebec / Québec,2438,mobile,23.040893939393943,5.794757575757575,37.121212121212125,66,16045.0
4463,2020-10-01,Quebec / Québec,2439,fixed,75.40873064516128,21.37513978494624,20.83440860215054,1860,183790.0
4464,2020-10-01,Quebec / Québec,2439,mobile,67.59158000000001,8.730659999999999,32.82,50,14925.0
4465,2020-10-01,Quebec / Québec,2440,fixed,28.553247689463955,5.6852865064695015,60.65064695009242,541,48200.0
4466,2020-10-01,Quebec / Québec,2440,mobile,15.835833333333332,2.641388888888889,34.55555555555556,18,3200.0
4467,2020-10-01,Quebec / Québec,2441,fixed,59.03777320490368,15.279339754816114,40.403677758318736,1142,123450.0
4468,2020-10-01,Quebec / Québec,2441,mobile,21.639464285714286,4.318464285714286,38.232142857142854,56,16605.0
4469,2020-10-01,Quebec / Québec,2442,fixed,57.42210644959299,23.442886036318093,23.588603631809644,1597,201865.0
4470,2020-10-01,Quebec / Québec,2442,mobile,20.24438888888889,4.3036111111111115,36.416666666666664,36,14300.0
4471,2020-10-01,Quebec / Québec,2443,fixed,116.20862250712251,61.65896652421653,18.3988603988604,1404,192010.0
4472,2020-10-01,Quebec / Québec,2443,mobile,48.350272727272724,8.525977272727275,38.11363636363637,44,21780.0
4473,2020-10-01,Quebec / Québec,2444,fixed,51.898906019007384,27.89331256599789,89.41605068637804,947,78745.0
4474,2020-10-01,Quebec / Québec,2444,mobile,26.969241379310347,2.376448275862069,47.275862068965516,29,9155.0
4475,2020-10-01,Quebec / Québec,2445,fixed,59.51894060840174,31.139859729599234,42.457991308546596,4142,537050.0
4476,2020-10-01,Quebec / Québec,2445,mobile,34.02721518987342,6.478582278481013,41.45569620253165,158,55390.0
4477,2020-10-01,Quebec / Québec,2446,fixed,56.01847086247086,20.963643144734053,73.12629794447976,4719,481230.0
4478,2020-10-01,Quebec / Québec,2446,mobile,27.322927083333337,6.72321875,49.53125,192,41230.0
4479,2020-10-01,Quebec / Québec,2447,fixed,114.59739026275115,50.09876429675425,18.44049459041731,1294,209475.0
4480,2020-10-01,Quebec / Québec,2447,mobile,138.00945652173917,13.630891304347825,39.06521739130435,46,18035.0
4481,2020-10-01,Quebec / Québec,2448,fixed,77.24861495327106,55.59958130841121,16.889719626168223,535,61585.0
4482,2020-10-01,Quebec / Québec,2448,mobile,41.92752941176471,9.699882352941176,46.35294117647059,17,6975.0
4483,2020-10-01,Quebec / Québec,2449,fixed,72.2914599137931,27.97183706896552,25.608189655172414,2320,277115.0
4484,2020-10-01,Quebec / Québec,2449,mobile,47.69539325842696,8.270157303370787,31.426966292134832,89,27830.0
4485,2020-10-01,Quebec / Québec,2450,fixed,43.86060217176703,16.33242053307009,25.311944718657454,1013,110735.0
4486,2020-10-01,Quebec / Québec,2450,mobile,56.50088571428572,12.860742857142858,27.65714285714286,35,9255.0
4487,2020-10-01,Quebec / Québec,2451,fixed,94.65924498746867,57.228645989974936,29.953007518796994,1596,235725.0
4488,2020-10-01,Quebec / Québec,2451,mobile,39.43159016393442,4.5120327868852455,33.0655737704918,61,20450.0
4489,2020-10-01,Quebec / Québec,2452,fixed,52.9371613155834,27.652764291307754,79.3852779953015,1277,168485.0
4490,2020-10-01,Quebec / Québec,2452,mobile,27.225313131313133,5.612050505050505,46.474747474747474,99,32230.0
4491,2020-10-01,Quebec / Québec,2453,fixed,125.29527027027028,61.38110923423424,13.32882882882883,888,90630.0
4492,2020-10-01,Quebec / Québec,2453,mobile,33.291583333333335,5.920875,34.041666666666664,24,9365.0
4493,2020-10-01,Quebec / Québec,2454,fixed,75.96219047619049,44.0527380952381,17.86940836940837,2772,253155.0
4494,2020-10-01,Quebec / Québec,2454,mobile,79.34392857142855,12.260657142857143,38.42857142857143,70,26740.0
4495,2020-10-01,Quebec / Québec,2455,fixed,123.22531214421251,43.41228083491461,19.641366223908918,1054,136605.0
4496,2020-10-01,Quebec / Québec,2455,mobile,50.22375409836065,9.026803278688526,34.18032786885246,61,24070.0
4497,2020-10-01,Quebec / Québec,2456,fixed,96.41019087917255,35.586155618241655,18.81711330512459,2127,205775.0
4498,2020-10-01,Quebec / Québec,2456,mobile,32.600959459459474,6.958635135135136,31.41891891891892,74,22595.0
4499,2020-10-01,Quebec / Québec,2457,fixed,132.8312832929782,53.409259079903144,13.766101694915255,2065,231945.0
4500,2020-10-01,Quebec / Québec,2457,mobile,98.87830232558139,20.111069767441858,30.151162790697676,86,37415.0
4501,2020-10-01,Quebec / Québec,2458,fixed,123.88612271540468,41.45503263707572,14.58355091383812,766,76390.0
4502,2020-10-01,Quebec / Québec,2458,mobile,96.8665,21.0289,24.633333333333333,30,18865.0
4503,2020-10-01,Quebec / Québec,2459,fixed,145.32961571125267,68.0382951167728,12.372611464968152,942,111445.0
4504,2020-10-01,Quebec / Québec,2459,mobile,53.67896078431372,9.311333333333334,23.862745098039216,51,31140.0
4505,2020-10-01,Quebec / Québec,2460,fixed,151.71180275862068,71.04114068965517,14.584827586206897,725,65290.0
4506,2020-10-01,Quebec / Québec,2460,mobile,102.45893333333333,13.776366666666668,21.5,30,10620.0
4507,2020-10-01,Quebec / Québec,2461,fixed,133.57787057877817,88.53224115755627,14.240353697749196,1244,159345.0
4508,2020-10-01,Quebec / Québec,2461,mobile,54.449045454545455,6.391772727272728,40.666666666666664,66,24935.0
4509,2020-10-01,Quebec / Québec,2462,fixed,21.11536192468619,7.740576708507671,88.95258019525802,5736,565855.0
4510,2020-10-01,Quebec / Québec,2462,mobile,36.66650819672131,6.205,52.866510538641684,427,100340.0
4511,2020-10-01,Quebec / Québec,2463,fixed,111.35448953974894,35.20304968619247,42.93828451882845,1912,274650.0
4512,2020-10-01,Quebec / Québec,2463,mobile,36.406209677419355,5.552725806451613,33.00806451612903,124,45215.0
4513,2020-10-01,Quebec / Québec,2464,fixed,144.27975992613113,69.72213665743305,10.072945521698985,1083,184595.0
4514,2020-10-01,Quebec / Québec,2464,mobile,89.3752,15.109963636363636,28.4,55,32855.0
4515,2020-10-01,Quebec / Québec,2465,fixed,118.26037714285714,67.79158285714287,15.521904761904763,525,56705.0
4516,2020-10-01,Quebec / Québec,2465,mobile,78.3478,19.049333333333333,37.13333333333333,15,12845.0
4517,2020-10-01,Quebec / Québec,2466,fixed,163.4824488888889,66.78281481481483,12.718518518518518,675,37905.0
4518,2020-10-01,Quebec / Québec,2466,mobile,81.25139999999999,14.851500000000001,53.8,20,10350.0
4519,2020-10-01,Quebec / Québec,2467,fixed,78.05938021052631,33.90243536842105,23.891368421052633,2375,110065.0
4520,2020-10-01,Quebec / Québec,2467,mobile,70.43181034482758,11.73298275862069,32.13793103448276,58,18635.0
4521,2020-10-01,Quebec / Québec,2468,fixed,29.08088830138797,13.99637012557832,50.74421678783873,1513,171290.0
4522,2020-10-01,Quebec / Québec,2468,mobile,39.93664220183486,5.324990825688073,36.24770642201835,109,34060.0
4523,2020-10-01,Quebec / Québec,2469,fixed,21.595036199095027,9.860230769230771,43.29217840982547,1547,148365.0
4524,2020-10-01,Quebec / Québec,2469,mobile,54.31746551724138,12.301612068965518,44.327586206896555,116,19875.0
4525,2020-10-01,Quebec / Québec,2470,fixed,76.01857406094967,40.85295180722891,21.2586817859674,1411,124920.0
4526,2020-10-01,Quebec / Québec,2470,mobile,110.18167757009344,29.410990654205612,23.172897196261683,214,29425.0
4527,2020-10-01,Quebec / Québec,2471,fixed,113.83215392156863,60.28198300653595,17.215686274509803,3060,350255.0
4528,2020-10-01,Quebec / Québec,2471,mobile,81.21364397905761,15.715272251308903,33.397905759162306,191,56350.0
4529,2020-10-01,Quebec / Québec,2472,fixed,137.9785746835443,55.8736,24.38860759493671,790,76945.0
4530,2020-10-01,Quebec / Québec,2472,mobile,41.52791666666667,5.950583333333333,26.625,24,6880.0
4531,2020-10-01,Quebec / Québec,2473,fixed,138.55288549618322,63.524478735005445,9.993456924754634,917,69105.0
4532,2020-10-01,Quebec / Québec,2473,mobile,179.85713502109704,29.15271729957806,26.924050632911392,237,14495.0
4533,2020-10-01,Quebec / Québec,2474,fixed,168.27514602587803,84.85830868761553,21.64695009242144,1623,263390.0
4534,2020-10-01,Quebec / Québec,2474,mobile,59.610912621359226,10.83891262135922,56.47572815533981,103,90055.0
4535,2020-10-01,Quebec / Québec,2475,fixed,108.53880890227578,49.10681057563588,35.7570281124498,2988,623040.0
4536,2020-10-01,Quebec / Québec,2475,mobile,43.66519502074688,5.801597510373444,36.344398340248965,241,106470.0
4537,2020-10-01,Quebec / Québec,2476,fixed,46.89648219441771,26.039202117420597,111.9143407122233,2078,258955.0
4538,2020-10-01,Quebec / Québec,2476,mobile,29.22530447761195,4.741632835820896,57.429850746268656,335,59760.0
4539,2020-10-01,Quebec / Québec,2477,fixed,108.66195564780423,34.94801682324666,31.512781297793314,4577,644380.0
4540,2020-10-01,Quebec / Québec,2477,mobile,27.816360730593605,4.430940639269407,38.31963470319635,219,77335.0
4541,2020-10-01,Quebec / Québec,2478,fixed,55.985193271874486,18.825430373605045,65.11159631246967,6183,642745.0
4542,2020-10-01,Quebec / Québec,2478,mobile,40.59182113821139,9.992539295392953,47.22764227642276,369,77355.0
4543,2020-10-01,Quebec / Québec,2479,fixed,28.51106720905554,7.093551821719136,82.13158825610188,2827,310710.0
4544,2020-10-01,Quebec / Québec,2479,mobile,23.39425590551181,4.844870078740158,47.173228346456696,254,50530.0
4545,2020-10-01,Quebec / Québec,2480,fixed,30.575246214245656,8.07159730790802,105.36904094223219,1783,213575.0
4546,2020-10-01,Quebec / Québec,2480,mobile,22.86942790697674,4.492172093023256,65.11627906976744,215,50300.0
4547,2020-10-01,Quebec / Québec,2481,fixed,133.69612635379062,72.89181046931408,23.48375451263538,554,117995.0
4548,2020-10-01,Quebec / Québec,2481,mobile,75.40767241379311,11.623344827586207,26.5,58,22800.0
4549,2020-10-01,Quebec / Québec,2482,fixed,92.59244015929575,42.404900230559626,55.48019283169147,4771,696130.0
4550,2020-10-01,Quebec / Québec,2482,mobile,44.65978467153284,8.737751824817519,38.09489051094891,274,97060.0
4551,2020-10-01,Quebec / Québec,2483,fixed,19.59140277777778,9.204570906432748,190.30555555555554,1368,165535.0
4552,2020-10-01,Quebec / Québec,2483,mobile,31.782609375000003,7.621911458333333,50.0625,192,30620.0
4553,2020-10-01,Quebec / Québec,2484,fixed,12.161170502092052,3.516805439330544,145.56799163179917,956,95655.0
4554,2020-10-01,Quebec / Québec,2484,mobile,9.706775510204082,1.896326530612245,73.07142857142857,98,12960.0
4555,2020-10-01,Quebec / Québec,2485,fixed,37.646262081784386,8.217210037174722,120.12267657992565,538,59410.0
4556,2020-10-01,Quebec / Québec,2485,mobile,59.74538,15.806470000000001,54.88,100,15110.0
4557,2020-10-01,Quebec / Québec,2486,fixed,52.21845364979848,9.46396327810121,27.25884460367219,2233,270840.0
4558,2020-10-01,Quebec / Québec,2486,mobile,32.37044444444445,6.183777777777778,59.92929292929293,99,42980.0
4559,2020-10-01,Quebec / Québec,2487,fixed,42.93082953105196,7.4640697084917615,32.962610899873255,1578,122585.0
4560,2020-10-01,Quebec / Québec,2487,mobile,30.47595348837209,6.463395348837209,83.48837209302326,86,20000.0
4561,2020-10-01,Quebec / Québec,2488,fixed,72.98275145228214,16.071402489626557,25.7298755186722,2410,238765.0
4562,2020-10-01,Quebec / Québec,2488,mobile,24.93492957746479,5.123366197183099,50.183098591549296,71,23790.0
4563,2020-10-01,Quebec / Québec,2489,fixed,61.528834532374105,10.293864508393284,28.463429256594726,1668,183215.0
4564,2020-10-01,Quebec / Québec,2489,mobile,56.48201550387597,18.368542635658915,43.248062015503876,129,32050.0
4565,2020-10-01,Quebec / Québec,2490,fixed,45.95021197007481,28.26731670822943,215.99501246882792,401,55685.0
4566,2020-10-01,Quebec / Québec,2490,mobile,31.34227272727272,12.474136363636365,26.772727272727273,22,4165.0
4567,2020-10-01,Quebec / Québec,2491,fixed,41.14616152019002,20.36473040380048,60.34560570071259,842,125935.0
4568,2020-10-01,Quebec / Québec,2491,mobile,33.23398591549296,8.104450704225352,66.52112676056338,71,19235.0
4569,2020-10-01,Quebec / Québec,2492,fixed,30.43381350114417,10.747608695652174,46.56178489702517,874,70615.0
4570,2020-10-01,Quebec / Québec,2492,mobile,29.94361176470588,10.060317647058826,55.22352941176471,85,15005.0
4571,2020-10-01,Quebec / Québec,2493,fixed,57.28444269418794,21.19380554046714,29.38403041825095,1841,185980.0
4572,2020-10-01,Quebec / Québec,2493,mobile,24.644233918128652,6.033362573099416,39.73684210526316,171,36530.0
4573,2020-10-01,Quebec / Québec,2494,fixed,67.18377865989203,17.34449063194665,54.492854874563356,3149,461120.0
4574,2020-10-01,Quebec / Québec,2494,mobile,43.802004807692306,8.3391875,41.22115384615385,208,77685.0
4575,2020-10-01,Quebec / Québec,2495,fixed,59.5807770700637,25.408961783439494,32.62738853503185,314,37425.0
4576,2020-10-01,Quebec / Québec,2495,mobile,45.1164,8.6084,36.8,10,3760.0
4577,2020-10-01,Quebec / Québec,2496,fixed,130.69635658914726,109.59723772609821,14.328165374677003,387,53755.0
4578,2020-10-01,Quebec / Québec,2496,mobile,80.56155,16.9372,34.1,20,9220.0
4579,2020-10-01,Quebec / Québec,2497,fixed,119.39480989583332,82.71154427083334,20.466145833333332,384,39205.0
4580,2020-10-01,Quebec / Québec,2497,mobile,61.0083,14.3764,39.9,10,4575.0
4581,2020-10-01,Quebec / Québec,2498,fixed,59.55236658354116,50.19331172069825,15.241895261845386,401,23770.0
4582,2020-10-01,Quebec / Québec,2498,mobile,111.52589189189189,20.19745045045045,50.18018018018018,111,19120.0
4583,2020-10-01,Quebec / Québec,2499,fixed,55.29741267262388,53.595705930138095,23.467099918765232,1231,109860.0
4584,2020-10-01,Quebec / Québec,2499,mobile,21.879933333333334,6.1678,214.56666666666666,60,36135.0
4585,2020-10-01,Saskatchewan,4701,fixed,21.772634020618554,8.693509020618558,57.970360824742265,776,115060.0
4586,2020-10-01,Saskatchewan,4701,mobile,45.99212359550562,8.409943820224719,39.842696629213485,89,18635.0
4587,2020-10-01,Saskatchewan,4702,fixed,23.100039360393605,6.776145141451414,36.81180811808118,813,70200.0
4588,2020-10-01,Saskatchewan,4702,mobile,31.259760563380286,10.212718309859156,59.901408450704224,71,11070.0
4589,2020-10-01,Saskatchewan,4703,fixed,17.707408740359895,3.272020565552699,66.95115681233933,778,42810.0
4590,2020-10-01,Saskatchewan,4703,mobile,16.942885057471265,6.232770114942529,37.06896551724138,87,12850.0
4591,2020-10-01,Saskatchewan,4704,fixed,16.214479846449134,6.620702495201536,40.99808061420345,521,39790.0
4592,2020-10-01,Saskatchewan,4704,mobile,13.70081012658228,2.867025316455696,64.12658227848101,79,7185.0
4593,2020-10-01,Saskatchewan,4705,fixed,28.48698496732026,22.239672549019613,66.90588235294118,1530,125730.0
4594,2020-10-01,Saskatchewan,4705,mobile,27.008033994334276,9.937895184135977,38.390934844192635,353,35330.0
4595,2020-10-01,Saskatchewan,4706,fixed,49.34062267180476,14.78210147719974,42.40205523442518,3114,371835.0
4596,2020-10-01,Saskatchewan,4706,mobile,108.07277441540576,21.25253507565337,36.27922971114168,727,144255.0
4597,2020-10-01,Saskatchewan,4707,fixed,53.44055133928572,14.220742187499999,57.59375,896,61720.0
4598,2020-10-01,Saskatchewan,4707,mobile,36.97038679245283,6.433726415094339,43.471698113207545,106,20695.0
4599,2020-10-01,Saskatchewan,4708,fixed,36.137803921568626,12.288379084967321,44.89542483660131,612,69945.0
4600,2020-10-01,Saskatchewan,4708,mobile,15.74121505376344,4.410086021505377,42.68817204301075,93,13225.0
